zipcode,centroid_longitude,centroid_latitude,municipality_ags,municipality_ars,municipality_name,municipality_designation,municipality_display_name,district_ars,district_name,district_designation,district_display_name,federal_state_code,federal_state_name,assignment_method,distance_to_municipality_m
53949,6.5464093,50.3863587,05366012,053660012012,Dahlem,Gemeinde,"Dahlem, Gemeinde",000000005366,Euskirchen,Kreis,"Euskirchen, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57072,7.984455400000001,50.8803723,05970040,059700040040,Siegen,Stadt,"Siegen, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57074,8.0633292,50.87492959999999,05970040,059700040040,Siegen,Stadt,"Siegen, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57076,8.0298034,50.8982059,05970040,059700040040,Siegen,Stadt,"Siegen, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57078,7.988192000000001,50.91679269999999,05970040,059700040040,Siegen,Stadt,"Siegen, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57080,8.0171526,50.8309969,05970040,059700040040,Siegen,Stadt,"Siegen, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57223,7.9795468,50.9803101,05970024,059700024024,Kreuztal,Stadt,"Kreuztal, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57234,8.112063599999999,50.8348814,05970044,059700044044,Wilnsdorf,Gemeinde,"Wilnsdorf, Gemeinde",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57250,8.188759000000001,50.9133272,05970032,059700032032,Netphen,Stadt,"Netphen, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57258,7.9034589,50.9016203,05970016,059700016016,Freudenberg,Stadt,"Freudenberg, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57271,8.1174394,50.9917621,05970020,059700020020,Hilchenbach,Stadt,"Hilchenbach, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57290,8.0053567,50.78995,05970036,059700036036,Neunkirchen,Gemeinde,"Neunkirchen, Gemeinde",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57299,8.098353099999999,50.741672,05970008,059700008008,Burbach,Gemeinde,"Burbach, Gemeinde",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57319,8.3966362,51.066498,05970004,059700004004,Bad Berleburg,Stadt,"Bad Berleburg, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57334,8.3594859,50.9431339,05970028,059700028028,Bad Laasphe,Stadt,"Bad Laasphe, Stadt",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57339,8.2545307,50.9891361,05970012,059700012012,Erndtebrück,Gemeinde,"Erndtebrück, Gemeinde",000000005970,Siegen-Wittgenstein,Kreis,"Siegen-Wittgenstein, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57368,8.0902631,51.1302557,05966020,059660020020,Lennestadt,Stadt,Lennestadt,000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57392,8.2945396,51.1790374,05958040,059580040040,Schmallenberg,Stadt,"Schmallenberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
57399,8.0663235,51.0478203,05966016,059660016016,Kirchhundem,Gemeinde,"Kirchhundem, Gemeinde",000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57413,8.0182899,51.20890379999999,05966012,059660012012,Finnentrop,Gemeinde,"Finnentrop, Gemeinde",000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57439,7.866654599999999,51.1035104,05966004,059660004004,Attendorn,Stadt,"Attendorn, Stadt",000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57462,7.891666499999999,51.0492854,05966024,059660024024,Olpe,Stadt,"Olpe, Stadt",000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57482,7.868350400000001,50.9669001,05966028,059660028028,Wenden,Gemeinde,"Wenden, Gemeinde",000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
57489,7.7804217,51.03577,05966008,059660008008,Drolshagen,Stadt,"Drolshagen, Stadt",000000005966,Olpe,Kreis,"Olpe, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
58089,7.437417099999999,51.37911520000001,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58091,7.486979099999999,51.342288,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58093,7.5064901,51.3852473,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58095,7.468980600000001,51.3586435,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58097,7.4797898,51.3737728,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58099,7.4694954,51.3981699,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58119,7.569582700000001,51.3442574,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58135,7.426324600000001,51.3376396,05914000,059140000000,Hagen,Stadt,"Hagen, Stadt",000000005914,Hagen,Kreisfreie Stadt,"Hagen, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
58239,7.565631499999999,51.4289295,05978028,059780028028,Schwerte,Stadt,"Schwerte, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
58256,7.362174,51.2732165,05954008,059540008008,Ennepetal,Stadt,"Ennepetal, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58285,7.3522193,51.3370571,05954012,059540012012,Gevelsberg,Stadt,"Gevelsberg, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58300,7.3632022,51.3785418,05954032,059540032032,Wetter (Ruhr),Stadt,"Wetter (Ruhr), Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58313,7.427248199999998,51.416693,05954020,059540020020,Herdecke,Stadt,"Herdecke, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58332,7.291009299999999,51.2829475,05954024,059540024024,Schwelm,Stadt,"Schwelm, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58339,7.467771099999999,51.2665091,05954004,059540004004,Breckerfeld,Stadt,"Breckerfeld, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58452,7.3264627,51.4177772,05954036,059540036036,Witten,Stadt,"Witten, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58453,7.3717166,51.4360422,05954036,059540036036,Witten,Stadt,"Witten, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58454,7.395169999999999,51.4509553,05954036,059540036036,Witten,Stadt,"Witten, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58455,7.3089317,51.4406856,05954036,059540036036,Witten,Stadt,"Witten, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58456,7.2812919,51.399497,05954036,059540036036,Witten,Stadt,"Witten, Stadt",000000005954,Ennepe-Ruhr-Kreis,Kreis,Ennepe-Ruhr-Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58507,7.6351109,51.2274763,05962032,059620032032,Lüdenscheid,Stadt,"Lüdenscheid, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58509,7.604898599999999,51.2188551,05962032,059620032032,Lüdenscheid,Stadt,"Lüdenscheid, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58511,7.6495294,51.21788530000001,05962032,059620032032,Lüdenscheid,Stadt,"Lüdenscheid, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58513,7.678827699999999,51.2264872,05962032,059620032032,Lüdenscheid,Stadt,"Lüdenscheid, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58515,7.635820699999999,51.192474,05962032,059620032032,Lüdenscheid,Stadt,"Lüdenscheid, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58540,7.7082643,51.1140959,05962036,059620036036,Meinerzhagen,Stadt,"Meinerzhagen, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58553,7.498275100000001,51.1803587,05962012,059620012012,Halver,Stadt,"Halver, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58566,7.566130100000001,51.1339188,05962028,059620028028,Kierspe,Stadt,"Kierspe, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58579,7.5734973,51.2596963,05962056,059620056056,Schalksmühle,Gemeinde,"Schalksmühle, Gemeinde",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58636,7.716816899999999,51.38115440000001,05962024,059620024024,Iserlohn,Stadt,"Iserlohn, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58638,7.684607000000001,51.3833068,05962024,059620024024,Iserlohn,Stadt,"Iserlohn, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58640,7.67204,51.421991,05962024,059620024024,Iserlohn,Stadt,"Iserlohn, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58642,7.610033499999999,51.3656583,05962024,059620024024,Iserlohn,Stadt,"Iserlohn, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58644,7.6814401,51.3580473,05962024,059620024024,Iserlohn,Stadt,"Iserlohn, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58675,7.7669715,51.3734917,05962016,059620016016,Hemer,Stadt,"Hemer, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58706,7.789601599999998,51.4300527,05962040,059620040040,Menden (Sauerland),Stadt,"Menden (Sauerland), Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58708,7.822114699999999,51.449009,05962040,059620040040,Menden (Sauerland),Stadt,"Menden (Sauerland), Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58710,7.837095499999999,51.4057535,05962040,059620040040,Menden (Sauerland),Stadt,"Menden (Sauerland), Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58730,7.748431,51.501482,05978012,059780012012,Fröndenberg/Ruhr,Stadt,"Fröndenberg/Ruhr, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
58739,7.863498700000001,51.499084,05974056,059740056056,Wickede (Ruhr),Gemeinde,"Wickede (Ruhr), Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
58762,7.658575000000001,51.2752109,05962004,059620004004,Altena,Stadt,"Altena, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58769,7.6194494,51.3119731,05962044,059620044044,Nachrodt-Wiblingwerde,Gemeinde,"Nachrodt-Wiblingwerde, Gemeinde",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58791,7.7588258,51.24751930000001,05962060,059620060060,Werdohl,Stadt,"Werdohl, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58802,7.861748100000001,51.3249474,05962008,059620008008,Balve,Stadt,"Balve, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58809,7.850045400000001,51.2835618,05962048,059620048048,Neuenrade,Stadt,"Neuenrade, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58840,7.8590561,51.2197462,05962052,059620052052,Plettenberg,Stadt,"Plettenberg, Stadt",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
58849,7.7415401,51.1855036,05962020,059620020020,Herscheid,Gemeinde,"Herscheid, Gemeinde",000000005962,Märkischer Kreis,Kreis,Märkischer Kreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59063,7.8327364,51.6679119,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59065,7.8117261,51.6905221,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59067,7.7868698,51.66302220000001,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59069,7.8638754,51.6207822,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59071,7.908525399999999,51.6813704,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59073,7.833335399999999,51.7082999,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59075,7.752975099999999,51.71298789999999,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59077,7.7355149,51.6505301,05915000,059150000000,Hamm,Stadt,"Hamm, Stadt",000000005915,Hamm,Kreisfreie Stadt,"Hamm, Kreisfreie Stadt",05,Nordrhein-Westfalen,polygon_intersects,0.0
59174,7.6645865,51.5916471,05978020,059780020020,Kamen,Stadt,"Kamen, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59192,7.616799500000001,51.6159437,05978004,059780004004,Bergkamen,Stadt,"Bergkamen, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59199,7.7716829,51.5845809,05978008,059780008008,Bönen,Gemeinde,"Bönen, Gemeinde",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59227,7.8843043,51.7891354,05570004,055700004004,Ahlen,Stadt,"Ahlen, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59229,7.926383899999999,51.7438219,05570004,055700004004,Ahlen,Stadt,"Ahlen, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59269,8.0569581,51.7667636,05570008,055700008008,Beckum,Stadt,"Beckum, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59302,8.1774995,51.8009056,05570028,055700028028,Oelde,Stadt,"Oelde, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59320,8.0270417,51.8538375,05570020,055700020020,Ennigerloh,Stadt,"Ennigerloh, Stadt",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59329,8.2611324,51.7100576,05570048,055700048048,Wadersloh,Gemeinde,"Wadersloh, Gemeinde",000000005570,Warendorf,Kreis,"Warendorf, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59348,7.3990214,51.76770399999999,05558024,055580024024,Lüdinghausen,Stadt,"Lüdinghausen, Stadt",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59368,7.5909062,51.6705945,05978040,059780040040,Werne,Stadt,"Werne, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59379,7.483776400000001,51.6774905,05978032,059780032032,Selm,Stadt,"Selm, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59387,7.625261299999999,51.7956602,05558004,055580004004,Ascheberg,Gemeinde,"Ascheberg, Gemeinde",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59394,7.564927299999999,51.7252857,05558028,055580028028,Nordkirchen,Gemeinde,"Nordkirchen, Gemeinde",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59399,7.3717253,51.7163944,05558036,055580036036,Olfen,Stadt,"Olfen, Stadt",000000005558,Coesfeld,Kreis,"Coesfeld, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59423,7.695548499999999,51.5314134,05978036,059780036036,Unna,Stadt,"Unna, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59425,7.7013158,51.5521918,05978036,059780036036,Unna,Stadt,"Unna, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59427,7.6481486,51.53842849999999,05978036,059780036036,Unna,Stadt,"Unna, Stadt",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59439,7.635929799999999,51.48774239999999,05978016,059780016016,Holzwickede,Gemeinde,"Holzwickede, Gemeinde",000000005978,Unna,Kreis,"Unna, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59457,7.899810899999999,51.5548237,05974052,059740052052,Werl,Stadt,"Werl, Stadt",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59469,7.9683377,51.5078471,05974012,059740012012,Ense,Gemeinde,"Ense, Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59494,8.0937324,51.56273119999999,05974040,059740040040,Soest,Stadt,"Soest, Stadt",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59505,8.1805455,51.57786919999999,05974008,059740008008,Bad Sassendorf,Gemeinde,"Bad Sassendorf, Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59510,8.0867078,51.6797982,05974024,059740024024,Lippetal,Gemeinde,"Lippetal, Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59514,7.9982395,51.6116713,05974048,059740048048,Welver,Gemeinde,"Welver, Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59519,8.123169899999999,51.47602999999999,05974032,059740032032,Möhnesee,Gemeinde,"Möhnesee, Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59555,8.3456644,51.6800523,05974028,059740028028,Lippstadt,Stadt,Lippstadt,000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59556,8.3330167,51.7130927,05974028,059740028028,Lippstadt,Stadt,Lippstadt,000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59557,8.3485737,51.6560952,05974028,059740028028,Lippstadt,Stadt,Lippstadt,000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59558,8.376768199999999,51.6923675,05974028,059740028028,Lippstadt,Stadt,Lippstadt,000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59581,8.2945758,51.4534047,05974044,059740044044,Warstein,Stadt,"Warstein, Stadt",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59590,8.4651976,51.6530133,05974020,059740020020,Geseke,Stadt,"Geseke, Stadt",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59597,8.300745899999999,51.6117813,05974016,059740016016,Erwitte,Stadt,"Erwitte, Stadt",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59602,8.4272375,51.528562,05974036,059740036036,Rüthen,Stadt,"Rüthen, Stadt",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59609,8.3090555,51.5476187,05974004,059740004004,Anröchte,Gemeinde,"Anröchte, Gemeinde",000000005974,Soest,Kreis,"Soest, Kreis",05,Nordrhein-Westfalen,polygon_intersects,0.0
59755,7.972033,51.4522286,05958004,059580004004,Arnsberg,Stadt,"Arnsberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59757,7.9445473,51.4248978,05958004,059580004004,Arnsberg,Stadt,"Arnsberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59759,8.009164199999999,51.4363328,05958004,059580004004,Arnsberg,Stadt,"Arnsberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59821,8.066182099999999,51.3743121,05958004,059580004004,Arnsberg,Stadt,"Arnsberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59823,8.045328099999999,51.41812609999999,05958004,059580004004,Arnsberg,Stadt,"Arnsberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59846,7.9785738,51.3064714,05958044,059580044044,Sundern (Sauerland),Stadt,"Sundern (Sauerland), Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59872,8.2575415,51.3292568,05958032,059580032032,Meschede,Stadt,"Meschede, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59889,8.1796804,51.2503677,05958016,059580016016,Eslohe (Sauerland),Gemeinde,"Eslohe (Sauerland), Gemeinde",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59909,8.387337,51.3516663,05958008,059580008008,Bestwig,Gemeinde,"Bestwig, Gemeinde",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59929,8.5841108,51.4113167,05958012,059580012012,Brilon,Stadt,"Brilon, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59939,8.5253748,51.3099808,05958036,059580036036,Olsberg,Stadt,"Olsberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59955,8.5000619,51.2274391,05958048,059580048048,Winterberg,Stadt,"Winterberg, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
59964,8.6606583,51.21560789999999,05958028,059580028028,Medebach,Stadt,"Medebach, Stadt",000000005958,Hochsauerlandkreis,Kreis,Hochsauerlandkreis,05,Nordrhein-Westfalen,polygon_intersects,0.0
